case_id,condition,component_id,matched_region_id,reported_component_id,identity_correct,best_view_bbox_iou,recall_at_0_5,mean_target_purity,blank_crop
step_vx300s,A0_controlled,C18,R10,C10,0,0.743128114451052,1,0.5990239703120968,0.0
step_vx300s,A0_controlled,C19,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C20,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C21,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C22,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C23,R12,C12,0,0.7667207327545078,1,0.9046018030544689,0.0
step_vx300s,A1_color_only,C00,R01,,0,0.8025334380455169,1,0.952303967123155,0.0
step_vx300s,A1_color_only,C01,R03,,0,0.5972299168975075,1,0.9854796139234915,0.0
step_vx300s,A1_color_only,C02,R04,,0,0.2711267605633804,0,0.9968445787176904,0.0
step_vx300s,A1_color_only,C03,R13,,0,0.638505553685629,1,0.22641089639435638,0.0
step_vx300s,A1_color_only,C04,R09,,0,0.6667179400409181,1,1.0,0.0
step_vx300s,A1_color_only,C05,R10,,0,0.5501478892175323,1,0.4314392603581731,0.0
step_vx300s,A1_color_only,C06,R11,,0,0.46645146414572336,0,0.29950885004728756,0.0
step_vx300s,A1_color_only,C07,R00,,0,0.0,0,0.0,0.0
step_vx300s,A1_color_only,C08,R19,,0,0.481572481572482,0,0.5443438268908234,0.0
step_vx300s,A1_color_only,C09,R22,,0,0.24571428571428547,0,0.1398679329652785,0.0
step_vx300s,A1_color_only,C10,R07,,0,0.0,0,0.0,0.0
step_vx300s,A1_color_only,C11,R02,,0,0.0,0,0.0,0.0
step_vx300s,A1_color_only,C12,R12,,0,0.08057888154368432,0,0.018197942791512347,0.0
step_vx300s,A1_color_only,C13,R05,,0,0.35928809788654026,0,0.23580054864501795,0.0
step_vx300s,A1_color_only,C14,R08,,0,0.43771051382327025,0,0.1166573016170319,0.0
step_vx300s,A1_color_only,C15,R16,,0,0.3334693877551013,0,0.07471136874721494,0.0
step_vx300s,A1_color_only,C16,R15,,0,0.4407407407407411,0,0.12064526715653817,0.0
step_vx300s,A1_color_only,C17,R06,,0,0.4829162132752995,0,0.2214201716056052,0.0
step_vx300s,A1_color_only,C18,R21,,0,0.554089709762534,1,0.48730141486208733,0.0
step_vx300s,A1_color_only,C19,R17,,0,0.4994775339602932,0,0.28094542301490394,0.0
step_vx300s,A1_color_only,C20,R23,,0,0.37212296797038535,0,0.09657569051717071,0.0
step_vx300s,A1_color_only,C21,R20,,0,0.30012150668286725,0,0.4322523755078582,0.0
step_vx300s,A1_color_only,C22,R14,,0,0.5186462953836054,1,0.563630330287273,0.0
step_vx300s,A1_color_only,C23,R18,,0,0.49515789473684263,0,0.9736039303052122,0.0
step_vx300s,A2_color_legend,C00,R00,C00,1,0.6839102741622819,1,0.8923110597894137,0.0
step_vx300s,A2_color_legend,C01,R13,C13,0,0.5623678646934467,1,0.8603454524846857,0.0
step_vx300s,A2_color_legend,C02,R02,C02,1,0.33977637167374597,0,0.8765048395911513,0.0
step_vx300s,A2_color_legend,C03,R10,C10,0,0.4216519966184293,0,0.8281909221640493,0.0
step_vx300s,A2_color_legend,C04,R04,C04,1,0.642808912896693,1,0.9510251226973478,0.0
step_vx300s,A2_color_legend,C05,R21,C21,0,0.4927099044746113,0,0.459105796848488,0.0
step_vx300s,A2_color_legend,C06,R07,C07,0,0.6703717899578394,1,0.19539705002687785,0.0
step_vx300s,A2_color_legend,C07,R12,C12,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C08,R23,C23,0,0.46917666528754765,0,0.25,0.0
step_vx300s,A2_color_legend,C09,R11,C11,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C10,R01,C01,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C11,R05,C05,0,0.05857142857142847,0,0.0162809167233946,0.0
step_vx300s,A2_color_legend,C12,R03,C03,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C13,R19,C19,0,0.241423125794155,0,0.185135516993671,0.0
step_vx300s,A2_color_legend,C14,R08,C08,0,0.612167300380228,1,0.2088097214855223,0.0
step_vx300s,A2_color_legend,C15,R20,C20,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C16,R09,C09,0,0.4690332326283983,0,0.19898644095402265,0.0
step_vx300s,A2_color_legend,C17,R17,C17,1,0.4901960784313728,0,0.48389089622737713,0.0
step_vx300s,A2_color_legend,C18,R18,C18,1,0.8351627906976765,1,0.7799844008361503,0.0
step_vx300s,A2_color_legend,C19,R15,C15,0,0.0,0,0.0,0.0
step_vx300s,A2_color_legend,C20,R16,C16,0,0.19631901840490834,0,0.056210964607911175,0.0
step_vx300s,A2_color_legend,C21,R14,C14,0,0.277541772868876,0,0.2336453582855098,0.0
step_vx300s,A2_color_legend,C22,R06,C06,0,0.47871939736346475,0,0.19854331337479864,0.0
step_vx300s,A2_color_legend,C23,R22,C22,0,0.3482587064676627,0,0.23534084253850754,0.0
step_wx200,A0_controlled,C00,R00,C00,1,0.1456608314471535,0,0.5213339717342734,0.0
step_wx200,A0_controlled,C01,R05,C05,0,0.2637681159420289,0,0.20703125,0.0
step_wx200,A0_controlled,C02,R04,C04,0,0.18956649522410043,0,0.612424424067677,0.0
step_wx200,A0_controlled,C03,R06,C06,0,0.22781495490253137,0,0.4659782331486368,0.0
step_wx200,A0_controlled,C04,R02,C02,0,0.21955151692803732,0,0.1747010961868892,0.16666666666666666
step_wx200,A0_controlled,C05,R03,C03,0,0.0,0,0.0,0.0
step_wx200,A0_controlled,C06,R07,C07,0,0.2221153846153845,0,0.26169817836484505,0.0
step_wx200,A0_controlled,C07,R01,C01,0,0.3000546746856208,0,0.3296908214700596,0.16666666666666666
step_wx200,A1_color_only,C00,R00,,0,0.8892717665977485,1,0.7890834425743535,0.0
step_wx200,A1_color_only,C01,R01,,0,0.8245192307692304,1,0.7961630288164686,0.0
step_wx200,A1_color_only,C02,R04,,0,0.378467778931357,0,0.5929081732975028,0.3333333333333333
step_wx200,A1_color_only,C03,R05,,0,0.7047413793103449,1,0.8024606599762868,0.0
step_wx200,A1_color_only,C04,R06,,0,0.684459965078573,1,0.918473099131974,0.0
step_wx200,A1_color_only,C05,R07,,0,0.671789906813506,1,0.4285123171602896,0.0
step_wx200,A1_color_only,C06,R03,,0,0.005814603600581526,0,0.000880503144654088,0.0
step_wx200,A1_color_only,C07,R02,,0,0.6185133239831702,1,0.9973584108199492,0.0
step_wx200,A2_color_legend,C00,R00,C00,1,0.9349277266754269,1,0.8440968514025787,0.0
step_wx200,A2_color_legend,C01,R01,C01,1,0.6910256410256422,1,0.788858371937517,0.0
step_wx200,A2_color_legend,C02,R03,C02,1,0.7297748123436198,1,0.7913068011883263,0.0
step_wx200,A2_color_legend,C03,R04,C03,1,0.7189244038559086,1,0.8439881933154024,0.0
step_wx200,A2_color_legend,C04,R05,C04,1,0.5578400936434434,1,0.9158292915972739,0.0
step_wx200,A2_color_legend,C05,R06,C06,0,0.6645914396887164,1,0.4425292345670479,0.0
step_wx200,A2_color_legend,C06,R07,C05,0,0.23517765968531812,0,0.22015866346086205,0.0
step_wx200,A2_color_legend,C07,R02,C07,1,0.7469264671769883,1,0.9503527565458508,0.0
step_wx250s,A0_controlled,C00,R00,,0,0.4882601434325581,0,0.7617480430725401,0.0
step_wx250s,A0_controlled,C01,R01,,0,0.8300675675675678,1,0.6891068300652333,0.0
step_wx250s,A0_controlled,C02,R03,,0,0.3714908345083967,0,0.26213197330365157,0.0
step_wx250s,A0_controlled,C03,R07,,0,0.5208929593589019,1,0.9955272835702216,0.0
step_wx250s,A0_controlled,C04,R08,,0,0.6480044345898012,1,0.8613145970067908,0.0
step_wx250s,A0_controlled,C05,R04,,0,0.0,0,0.0,0.0
step_wx250s,A0_controlled,C06,R06,,0,0.4556663168940191,0,0.3419884319230834,0.0
step_wx250s,A0_controlled,C07,R10,,0,0.5443548387096787,1,0.7349589248865714,0.0
step_wx250s,A0_controlled,C08,R09,,0,0.5670867309117875,1,0.3373152253712171,0.0
step_wx250s,A0_controlled,C09,R02,,0,0.0,0,0.0,0.3333333333333333
step_wx250s,A1_color_only,C00,R00,C00,1,0.8488471391972676,1,0.930061057142999,0.0
step_wx250s,A1_color_only,C01,R01,C01,1,0.8432207902865054,1,0.7853241892695833,0.0
step_wx250s,A1_color_only,C02,R02,C02,1,0.32826794454552466,0,0.9824033725984294,0.0
step_wx250s,A1_color_only,C03,R03,C03,1,0.7933470709449522,1,0.9677183076078789,0.0
step_wx250s,A1_color_only,C04,R05,C05,0,0.7621928166351603,1,0.90893240540792,0.0
step_wx250s,A1_color_only,C05,R06,C06,0,0.7048119692680955,1,0.8154404328666995,0.0
step_wx250s,A1_color_only,C06,R04,C04,0,0.6417098332825488,1,0.2226431137965293,0.0
step_wx250s,A1_color_only,C07,R08,C08,0,0.6720000000000005,1,0.7787822067553188,0.0
step_wx250s,A1_color_only,C08,R09,C09,0,0.5443548387096787,1,0.7968059514732664,0.0
step_wx250s,A1_color_only,C09,R07,C07,0,0.4557950875084501,0,0.13667303319622856,0.0
step_wx250s,A2_color_legend,C00,R00,C00,1,0.8691170949796938,1,0.9344297833396017,0.0
step_wx250s,A2_color_legend,C01,R01,C01,1,0.7559999999999988,1,0.7566352182374518,0.0
step_wx250s,A2_color_legend,C02,R02,C02,1,0.4711538461538467,0,0.8736582442979306,0.0
step_wx250s,A2_color_legend,C03,R03,C03,1,0.6765519133756862,1,0.9824222558803684,0.0
step_wx250s,A2_color_legend,C04,R04,C04,1,0.830165054069437,1,0.9143223678364226,0.0
step_wx250s,A2_color_legend,C05,R05,C05,1,0.5097404690380722,1,0.8086559153019356,0.0
step_wx250s,A2_color_legend,C06,R06,C06,1,0.7592969080897927,1,0.7455229682179266,0.0
step_wx250s,A2_color_legend,C07,R07,C07,1,0.7322014051522254,1,0.6053349628261412,0.0
step_wx250s,A2_color_legend,C08,R08,C08,1,0.7601139601139606,1,0.5720377082694043,0.0
step_wx250s,A2_color_legend,C09,R09,C09,1,0.0,0,0.0,0.0
